Time,Mass,DampingCoefficient,SpringCoefficient,Displacement,Velocity
0.770770770770771,250,3000,20000,-0.000435187088705818,0.01090253687164
0.780780780780781,250,3000,20000,-0.000330875913239633,0.00995604379253991
0.790790790790791,250,3000,20000,-0.000235771541471171,0.00904134518913184
0.800800800800801,250,3000,20000,-0.000149558122488936,0.00816182027810114
0.810810810810811,250,3000,20000,-7.19138782814072e-05,0.00732021657427962
0.820820820820821,250,3000,20000,-2.51110373704387e-06,0.0065186498906455
0.830830830830831,250,3000,20000,5.89838333557137e-05,0.00575860433832345
0.840840840840841,250,3000,20000,0.000112970058649498,0.00504130229799905
0.850850850850851,250,3000,20000,0.000159958900725742,0.00436738925623169
0.860860860860861,250,3000,20000,0.000200427904372305,0.00373673244950992
0.870870870870871,250,3000,20000,0.000234833341993651,0.00314903085183475
0.880880880880881,250,3000,20000,0.000263610347792338,0.00260381671350737
0.890890890890891,250,3000,20000,0.000287172917769015,0.00210045556112914
0.900900900900901,250,3000,20000,0.000305913909722423,0.00163814619760159
0.910910910910911,250,3000,20000,0.000320205043249398,0.00121592070212643
0.920920920920921,250,3000,20000,0.000330422216738448,0.000832561519500702
0.930930930930931,250,3000,20000,0.000336981240962719,0.00048639872139456
0.940940940940941,250,3000,20000,0.000340257362147865,0.000175700446256182
0.950950950950951,250,3000,20000,0.000340602362971868,-0.000101258024524182
0.960960960960961,250,3000,20000,0.000338345481407538,-0.00034619590685251
0.970970970970971,250,3000,20000,0.000333793410722505,-0.000560826913931004
0.980980980980981,250,3000,20000,0.000327230510907165,-0.000746859810592122
0.990990990990991,250,3000,20000,0.000318933347802929,-0.000906085560808008
1.001001001001,250,3000,20000,0.000309166930233567,-0.00104042902370324
1.01101101101101,250,3000,20000,0.000298173791012381,-0.00115175699369055
1.02102102102102,250,3000,20000,0.000286177185432263,-0.00124185640821562
1.03103103103103,250,3000,20000,0.000273381091265692,-0.00131243434775707
1.04104104104104,250,3000,20000,0.000259970208764739,-0.00136511803582645
1.05105105105105,250,3000,20000,0.000246111696686351,-0.00140145958446611
1.06106106106106,250,3000,20000,0.000231964454749345,-0.00142303101184177
1.07107107107107,250,3000,20000,0.000217667346420909,-0.00143140764914563
1.08108108108108,250,3000,20000,0.000203344833359031,-0.0014280670859712
1.09109109109109,250,3000,20000,0.000189108383115277,-0.00141438498490757
1.1011011011011,250,3000,20000,0.000175056469134796,-0.00139163508153949
1.11111111111111,250,3000,20000,0.000161274570756318,-0.00136098918444729
1.12112112112112,250,3000,20000,0.000147835173212157,-0.00132351717520693
1.13113113113113,250,3000,20000,0.00013480199066519,-0.00128021784263171
1.14114114114114,250,3000,20000,0.000122233211977111,-0.00123212085826551
1.15115115115115,250,3000,20000,0.000110165624956733,-0.00118015760160178
1.16116116116116,250,3000,20000,9.86297262463838e-05,-0.00112517804760333
1.17117117117117,250,3000,20000,8.76506889450317e-05,-0.00106795490170727
1.18118118118118,250,3000,20000,7.72483626082859e-05,-0.00100918359982495
1.19119119119119,250,3000,20000,6.74372732483951e-05,-0.000949482308341992
1.2012012012012,250,3000,20000,5.82266233342481e-05,-0.000889391924118294
